launch_service_provider,mission,name,net,pad,rocket,status
Russian Space Forces,Yantar-4K2 81,Soyuz-U-PVB | Yantar-4K2 81,02/25/2002 5:26 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Space Forces,Foton-M No. 1,Soyuz-U-PVB | Foton-M No. 1,10/15/2002 6:20 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Failure
Russian Space Forces,Yantar-4K2M 1,Soyuz-U-PVB | Yantar-4K2M 1,09/24/2004 4:50 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Space Forces,GVM Oblik,Soyuz 2.1a | GVM Oblik,11/08/2004 5:29 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1a,Launch Successful
Russian Space Forces,Sich-1M,Tsiklon-3 | Sich-1M,12/24/2004 11:20 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Failure
Russian Space Forces,Monitor-E No. 1,Rokot / Briz-KM | Monitor-E No. 1,08/26/2005 6:34 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Rokot/Briz-KM,Launch Successful
Russian Space Forces,EROS B,Start-1 | EROS B,04/25/2006 4:47 p.m.,"5 | Svobodny Cosmodrome, Russian Federation",Start-1,Launch Successful
Russian Space Forces,Yantar-4K2M 2,Soyuz-U-PVB | Yantar-4K2M 2,05/03/2006 3:38 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Space Forces,Meridian No. 11L,Soyuz 2.1a/Fregat | Meridian No. 11L,12/24/2006 8:34 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1a/Fregat,Launch Successful
Russian Space Forces,Yantar-4K2M 3,Soyuz-U-PVB | Yantar-4K2M 3,06/07/2007 4 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Space Forces,Strela-3 137 to 139,Rokot / Briz-KM | Strela-3 137 to 139,05/23/2008 3:20 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Rokot/Briz-KM,Launch Successful
Russian Space Forces,Persona 1,Soyuz 2.1b | Persona 1,07/26/2008 6:31 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b,Launch Successful
Russian Space Forces,Yantar-4K2M 4,Soyuz-U-PVB | Yantar-4K2M 4,11/14/2008 2:50 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Space Forces,Koronas-Foton,Tsiklon-3 | Koronas-Foton,01/30/2009 12:30 p.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Russian Space Forces,Yantar-4K2M 5,Soyuz-U-PVB | Yantar-4K2M 5,04/29/2009 4:58 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Space Forces,Meridian No. 12L,Soyuz 2.1a/Fregat | Meridian No. 12L,05/21/2009 9:53 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1a/Fregat,Launch Failure
Russian Space Forces,Strela-3 140 & 141,Rokot / Briz-KM | Strela-3 140 & 141,07/06/2009 1:26 a.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Rokot/Briz-KM,Launch Successful
Russian Space Forces,Lotos-S 1,Soyuz-U-PVB | Lotos-S 1,11/20/2009 9:44 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Space Forces,—,Soyuz-U | Kobalt-M (Kosmos 2462),04/16/2010 3 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Russian Space Forces,Parus 99,Kosmos-3M | Parus 99,04/27/2010 1:05 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Russian Space Forces,"Gonets-M12 & 2 x Strela-3 (Kosmos 2467, Kosmos 2468)","Rokot / Briz-KM | Gonets-M12 & 2 x Strela-3 (Kosmos 2467, Kosmos 2468)",09/08/2010 3:30 a.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Rokot/Briz-KM,Launch Successful
